"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Srsf11",0.0883284063847607,0.257371888430816,0.241,0.189,1
"Uqcrc1",0.0896596058339114,0.263696532519287,0.185,0.133,1
"Polr2m",0.0897121895656155,0.272444210857307,0.183,0.133,1
"Yy1",0.094425842437346,0.259171656668022,0.128,0.083,1
"Nsmce1",0.0958917557619902,0.260672624768995,0.12,0.078,1
"Igha",0.0995259025244398,0.336523133607127,0.364,0.306,1
"Nap1l4",0.102083362261276,0.263409792580839,0.138,0.094,1
"Ggnbp2",0.102156279991757,0.306737997656986,0.13,0.089,1
"Dnaja1",0.103991534872419,0.278064257033987,0.626,0.561,1
"Cks2",0.118276831479098,-0.275888975152637,0.082,0.117,1
"Nucb1",0.126634227872269,0.259301386488655,0.115,0.078,1
"Arhgap9",0.128317847857259,0.311859251036379,0.12,0.083,1
"Emc4",0.129012851919374,0.257540720952385,0.141,0.1,1
"Ndufa12",0.133525535313035,-0.263489602345743,0.201,0.244,1
"Pcif1",0.147396417801177,-0.258633923763019,0.082,0.117,1
"Sh3glb1",0.151396935484207,0.269888820665188,0.196,0.156,1
"Ywhaz",0.162610816009295,-0.261876870061969,0.183,0.228,1
"Serpina3g",0.166312545779781,0.350145053502852,0.201,0.161,1
"Ly6d",0.184478161810213,0.340088354604279,0.166,0.128,1
"Irf7",0.217785050177463,0.353580177974906,0.106,0.078,1
"Espn",0.240794689598977,-0.261167422866963,0.126,0.156,1
"Serpinb6b",0.265246786713852,0.252139190527152,0.22,0.189,1
"Ccl5",0.282840202138657,0.410639080121731,0.266,0.233,1
"Mbd2",0.298871011125666,-0.278298509472792,0.116,0.139,1
"Hspa1a",0.451196886179607,-0.26525908819647,0.166,0.189,1
"Tnf",0.506485152167302,0.303182694415711,0.126,0.111,1
"Rrbp1",0.585083185031725,-0.252004187508924,0.133,0.144,1
