"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Serpinb1a",1.03507725094209e-05,0.138905167412484,0.989,0.991,0.190733685031098
"Cd9",1.04201900634116e-05,0.198159262044889,0.699,0.592,0.192012842298485
"Tubal3",1.0477703409894e-05,-0.10012778696415,0.312,0.434,0.193072640734117
"Nop56",1.05635351752521e-05,-0.118580939319536,0.47,0.597,0.19465426267437
"Slc6a6",1.07814618085012e-05,-0.114914019652825,0.63,0.753,0.198669996745251
"Ms4a8a",1.49876541595334e-05,0.159033794041104,0.813,0.759,0.276177503197722
"X1110008L16Rik",1.51209422284804e-05,0.159936438817439,0.553,0.45,0.278633602444208
"mt.Nd2",1.56060299952982e-05,-0.100134017811828,0.991,1,0.28757231472336
"Eno1",1.62028769527939e-05,0.153333359238629,0.871,0.869,0.298570413609133
"Ccnd1",1.6653262823584e-05,0.185848781907586,0.627,0.535,0.306869674050183
"Chga",1.76644742283818e-05,0.105844105908066,0.189,0.094,0.325503266606391
"Papss2",1.804178581616e-05,-0.199153717426342,0.434,0.541,0.33245598723438
"Sec13",1.91236570562361e-05,0.138714501051294,0.943,0.935,0.352391628575262
"Casp1",1.96118125350884e-05,0.123268722565192,0.887,0.866,0.361386869584074
"Fam234a",2.13672454466016e-05,-0.101601473588846,0.66,0.78,0.393734231844527
"Hectd1",2.24996283243072e-05,-0.100341446693155,0.506,0.628,0.414600651132008
"Slc5a1",2.49338173531168e-05,-0.115255685665963,0.728,0.831,0.459455452365884
"Oxct1",2.95401566246412e-05,0.145176175390881,0.739,0.682,0.544336466122263
"Slc22a1",3.12740074456959e-05,-0.129568438020018,0.612,0.704,0.576286135201839
"Nudc",3.29347755810207e-05,-0.106833455610943,0.738,0.815,0.606889109631468
"Rbks",3.48467774758309e-05,-0.105729678051377,0.37,0.486,0.642121568547135
"Lyn",3.5463946169344e-05,0.12071635150347,0.34,0.22,0.653494136062501
"Psma2",3.62661138551063e-05,0.106431313125151,0.989,0.998,0.668275680008044
"Ces2e",3.6322339878181e-05,-0.10797190640692,0.952,0.98,0.669311756935242
"Ctsh",3.95519394123723e-05,0.149793797833945,0.922,0.92,0.728823587551784
"Pdia3",4.36827527745505e-05,0.119248495197619,0.991,0.998,0.804942085376641
"Naa50",4.38939248840907e-05,-0.105154879847278,0.564,0.679,0.808833353839139
"Hsph1",4.61108379822726e-05,-0.117280798130147,0.627,0.731,0.849684411499337
