"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Tppp3",0.0195873412689403,-0.344541390872506,0.259,0.552,1
"Cbx3",0.0200437248773404,0.497593162942793,0.569,0.345,1
"Hmgb1",0.0203881991044034,-0.27013212659473,0.879,1,1
"Ndufc2",0.0204180075768857,-0.179298839113768,0.966,0.966,1
"Rpl17",0.0204203012317386,-0.206171823265963,1,1,1
"Blcap",0.0204924480975905,0.17895984156781,0.328,0.103,1
"Htatip2",0.0205302458840769,0.269482635822557,0.672,0.414,1
"Ppan",0.0205415118736655,-0.189818159788978,0.207,0.448,1
"Med11",0.0205753690663808,-0.161094137904931,0.069,0.241,1
"Crtc3",0.0205753690663808,-0.162246568577189,0.069,0.241,1
"Bet1l",0.0205993344291928,0.184508390388532,0.345,0.103,1
"BC016579",0.0206307971865783,0.283873744376378,0.517,0.31,1
"Sae1",0.0206651859240714,-0.276952945537448,0.517,0.759,1
"Rpl14",0.0211644019153012,-0.17263705057667,1,1,1
"Svbp",0.0214431233380052,0.284469225254311,0.845,0.724,1
"Evi5l",0.0214961690959624,-0.125949853863871,0.017,0.138,1
"Acox1",0.0215653007116922,0.281718869598074,0.621,0.379,1
"Xrn2",0.0216229339480041,-0.265879217251661,0.379,0.655,1
"H2.Q2",0.0218121985552052,0.193359876705509,0.328,0.103,1
"Reg3b",0.0222717897821942,0.252780267729798,0.517,0.241,1
"Rps17",0.0224587624330992,-0.180278651662793,1,1,1
"Ints12",0.0224993800391472,0.180919461943497,0.328,0.103,1
"Myo1d",0.0225551117426512,0.185329540450375,0.552,0.276,1
"X9030624J02Rik",0.0225739559172941,0.377146265931067,0.828,0.621,1
"Ilf2",0.0226032620783887,-0.297845894349189,0.603,0.793,1
"Casc4",0.0227962247742678,-0.12020824820111,0.017,0.138,1
"Zfp668",0.0227962247742678,-0.136950493690229,0.017,0.138,1
"Zfp277",0.0235317208600113,-0.263123064672215,0.259,0.483,1
"Mettl1",0.0236976138658443,-0.17962392261121,0.034,0.172,1
"Tbp",0.0236976138658443,-0.206955398297052,0.034,0.172,1
"Tes",0.023699551225414,-0.232487681995527,0.328,0.586,1
"Plxnb2",0.0239716910193677,-0.223307048698167,0.138,0.345,1
"Slc36a1",0.0241640583889132,-0.105446432784776,0.017,0.138,1
"Zfp407",0.0241640583889132,-0.138078183942255,0.017,0.138,1
"Mif4gd",0.0241988928018835,0.26746370359819,0.397,0.207,1
"Lipo3",0.0242395142083885,-0.127452963824926,0.069,0.241,1
