"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Cd81",4.35815172392392e-06,0.583196680946555,0.753,0.493,0.135333685483009
"H2.Q4",4.78095344042813e-06,0.445046431803375,0.352,0.06,0.148462947185615
"Apol9b",4.89664443158117e-06,0.431522971748269,0.259,0,0.15205549953389
"Chat",4.89664443158117e-06,-0.365407516084178,0.111,0.358,0.15205549953389
"Rps9",5.02811371113315e-06,-0.40239341008325,0.981,1,0.156138015071818
"Gmds",5.13691486996494e-06,0.486633816736397,0.765,0.478,0.159516617457021
"Rac2",5.41927063553002e-06,-0.688997578382574,0.167,0.433,0.168284611045114
"Eppk1",5.77685088237195e-06,-0.529909321850128,0.568,0.791,0.179388550450296
"Gtpbp2",5.90047426809479e-06,0.603810123452041,0.636,0.328,0.183227427447148
"Ssr2",5.9667662949077e-06,0.469653734608691,0.883,0.821,0.185285993755769
"Espn",6.09022314338036e-06,-0.48775835092901,0.944,0.985,0.18911969927139
"Rps14",6.19105006681257e-06,-0.312362470994847,0.994,1,0.192250677724731
"Spats2l",6.6694421672306e-06,0.354109204221118,0.253,0,0.207106187619012
"Rpl8",6.69015490045787e-06,-0.309578445822437,0.994,1,0.207749380123918
"Mif",6.99975054978696e-06,-0.467556114179394,0.938,0.985,0.217363253822534
"Gde1",7.33697819704151e-06,-0.428059366379621,0.284,0.567,0.22783518395273
"Sdf2l1",7.82361097170831e-06,0.595367568429196,0.728,0.478,0.242946591504458
"Mvb12a",8.25901990447979e-06,0.469269719500907,0.722,0.433,0.256467345093811
"Nfkbia",8.33024942434848e-06,0.807310534837804,0.698,0.388,0.258679235374293
"Ehd4",8.3578386457268e-06,0.388975550908474,0.352,0.06,0.259535963465754
"Ciita",9.06297184771576e-06,0.325702987098201,0.247,0,0.281432464787117
"Eef2",9.23656253462686e-06,-0.327465900236527,0.963,0.985,0.286822976387768
"Smtn",1.03442425465709e-05,-0.343013926483328,0.13,0.373,0.321219763798665
"Rnf186",1.06435749054286e-05,0.548455579194293,0.562,0.254,0.330514931538275
"Skp1a",1.08710190625956e-05,-0.345989147429362,0.802,0.896,0.33757775495078
"Cldn3",1.10870081214525e-05,0.415389597883754,0.975,0.985,0.344284863195464
"Mrpl27",1.14711729193983e-05,0.454646520331294,0.704,0.418,0.356214332666077
"Psme2b",1.17544061508451e-05,0.352673630535377,0.383,0.09,0.365009574202194
"Krt23",1.18015542977473e-05,-0.71456577279118,0.469,0.657,0.366473665607945
"Isg20",1.24605474977543e-05,0.441985762786403,0.333,0.06,0.386937381447765
"Kcnq1ot1",1.25863871078258e-05,-0.435745806132752,0.426,0.687,0.390845078859315
"Rps6",1.30229693904835e-05,-0.36319521273063,0.975,1,0.404402268482686
"Csk",1.30629318633467e-05,-0.346849981454934,0.414,0.687,0.405643223152507
"Skap2",1.4059219659362e-05,-0.618312429900108,0.648,0.866,0.436580948082167
"Vwa5a",1.4103737370278e-05,0.358930265284633,0.296,0.03,0.437963356559243
"Eif3f",1.43349001195287e-05,-0.357076449473256,0.901,0.985,0.445141653411723
"Rps25",1.43886530563508e-05,-0.356348807327654,0.957,1,0.446810843358861
"Plscr1",1.47837636629309e-05,0.483587023232609,0.673,0.403,0.459080213024993
"Rps3",1.49008742327583e-05,-0.357331108857678,0.963,1,0.462716847549845
"Got1",1.64189141399518e-05,0.39554459338373,0.395,0.104,0.509856540787922
"Trim26",1.65007915839915e-05,0.561431034475954,0.605,0.299,0.512399081057688
"Sass6",1.75137072414188e-05,0.463798298024997,0.562,0.254,0.543853150967778
"Gale",1.79830780252177e-05,0.425848095720308,0.796,0.507,0.558428521917085
"Rps16",1.80810959824277e-05,-0.356989404686455,0.988,1,0.561472273542327
"Rps19",1.88083602132226e-05,-0.442677787915888,1,1,0.584056009701202
"Sbno2",1.89162880501379e-05,0.407846138201885,0.364,0.075,0.587407492820933
"Rpl21",1.90804809156427e-05,-0.309078315034209,0.957,0.985,0.592506173873452
"Hck",1.91466550425402e-05,-0.93062054010836,0.667,0.791,0.594561079036
"Eef1b2",1.91876037621459e-05,-0.436658058880369,0.895,0.985,0.595832659625918
"Msi2",2.00910009230185e-05,-0.45277946354277,0.444,0.672,0.623885851662493
"Fbxw17",2.07083648195714e-05,0.434328313548216,0.346,0.075,0.643056852742151
