"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ciita",2.23608067468601e-30,0.677382810140749,0.426,0.008,6.94370131910246e-26
"Rnf213",9.59320525167828e-30,0.717829940150866,0.485,0.064,2.97897802680366e-25
"Ifi44",1.47546370275616e-29,0.681028225388147,0.462,0.034,4.58175743616871e-25
"Tap2",1.63397803061268e-29,0.67267701678186,0.496,0.064,5.07399197846154e-25
"Ifit3",4.00787691177827e-29,0.961619321474344,0.41,0.008,1.24456601741451e-24
"Apol10b",8.92533110857046e-29,0.659114327458199,0.435,0.025,2.77158306914439e-24
"Gm12216",7.11876435785645e-28,0.740069732097019,0.498,0.081,2.21058989604516e-23
"Ifi35",1.36154613244261e-27,0.748470579683733,0.687,0.314,4.22800920507403e-23
"Ppa1",1.98154706908455e-27,0.662759013743374,0.807,0.504,6.15329811362825e-23
"Gbp2",2.34957376861391e-27,0.975602188561006,0.433,0.038,7.29613142367678e-23
"Ubd",2.7896111448983e-27,1.55768168399638,0.401,0.017,8.66257948825268e-23
"H2.Q6",8.85709687469418e-27,0.636522187345112,0.399,0.017,2.75039429249878e-22
"Apol9b",1.41080798230206e-26,0.654549394731866,0.37,0,4.38098202744257e-22
"Cxcl10",2.56665655431464e-26,1.68719072352791,0.49,0.106,7.97023859811324e-22
"Idnk",4.16409994533682e-26,0.667618422236598,0.697,0.301,1.29307795602544e-21
"Cd47",7.12013482610704e-26,0.699975050476949,0.79,0.483,2.21101546755102e-21
"Gm4951",1.33736408385494e-25,0.578596362345451,0.359,0,4.15291668959474e-21
"Nfkbia",1.41998293031561e-25,1.05236057441281,0.695,0.364,4.40947299350906e-21
"Psma7",1.70601772285279e-25,0.488272449099382,0.922,0.886,5.29769683477476e-21
"Casp3",2.271896590219e-25,0.713321073098526,0.66,0.275,7.05492048160707e-21
"Parp9",5.50522708711633e-25,0.526515325290951,0.454,0.068,1.70953816736223e-20
"Gm4841",8.4886672611649e-25,0.854934777893442,0.349,0,2.63598584460954e-20
"Gbp3",1.15888252844414e-24,0.607051458653491,0.353,0.004,3.59867791557758e-20
"Ifit2",1.48003771378631e-24,0.666857245506263,0.353,0.004,4.59596111262064e-20
"Oas3",3.16695723257177e-24,0.548773478071799,0.366,0.013,9.83435229430511e-20
"H2.Q2",5.02772059217284e-24,0.697531310263449,0.74,0.381,1.56125807548743e-19
"Dtx3l",9.04216771947379e-24,0.510894697017885,0.452,0.081,2.8078643419282e-19
"Ogfr",1.0508295484516e-23,0.614696807125766,0.559,0.186,3.26314099680675e-19
"Apobec3",1.07001116056453e-23,0.667849473347779,0.649,0.297,3.32270565690102e-19
